rating,review_count,isbn,booktype,author_url,year,dir,rating_count,name,author,genres
3.95,5967,0345476875,good_reads:book,https://www.goodreads.com/author/show/7577.Anne_Rice,1976,dir01/43763.Interview_with_the_Vampire.html,314027,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne_Rice,paranormal|vampires|fantasy|horror|fiction|fantasy|urban-fantasy|gothic|historical-fiction|fantasy|paranormal|science-fiction-fantasy|fantasy|supernatural
3.93,17399,0312422156,good_reads:book,https://www.goodreads.com/author/show/1467.Jeffrey_Eugenides,2002,dir01/2187.Middlesex.html,392127,Middlesex,Jeffrey_Eugenides,fiction|book-club|contemporary|historical-fiction|novels|literature|literary-fiction|glbt|adult-fiction|adult
4.11,38249,0385732554,good_reads:book,https://www.goodreads.com/author/show/2493.Lois_Lowry,1993,dir01/3636.The_Giver.html,903900,"The Giver (The Giver, #1)",Lois_Lowry,young-adult|science-fiction|dystopia|classics|science-fiction|fantasy|academic|school|childrens|book-club
3.89,11145,0679879242,good_reads:book,https://www.goodreads.com/author/show/3618.Philip_Pullman,1995,dir01/119322.The_Golden_Compass.html,696716,"The Golden Compass (His Dark Materials, #1)",Philip_Pullman,young-adult|childrens|science-fiction|adventure|science-fiction|steampunk|science-fiction-fantasy|fantasy|fantasy|magic
3.96,22248,0142001740,good_reads:book,https://www.goodreads.com/author/show/4711.Sue_Monk_Kidd,2001,dir01/37435.The_Secret_Life_of_Bees.html,742872,The Secret Life of Bees,Sue_Monk_Kidd,american|southern|fiction|book-club|novels|literary-fiction|cultural|african-american|young-adult|high-school|media-tie-in|movies|romance|academic|read-for-school
3.63,9682,0684830493,good_reads:book,https://www.goodreads.com/author/show/1455.Ernest_Hemingway,1952,dir01/2165.The_Old_Man_and_the_Sea.html,317776,The Old Man and the Sea,Ernest_Hemingway,classics|fiction|literature|novels|academic|school|literature|american|adventure
4.36,1438,0385074077,good_reads:book,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,1975,dir01/23919.The_Complete_Stories_and_Poems.html,142955,The Complete Stories and Poems,Edgar_Allan_Poe,classics|short-stories|mystery|literature|gothic|poetry|classics|classic-literature|literature|american|fiction|horror
4.32,1886,0525467564,good_reads:book,https://www.goodreads.com/author/show/81466.A_A_Milne,1926,dir02/99107.Winnie_the_Pooh.html,157833,Winnie-the-Pooh,A_A_Milne,classics|childrens|fiction|fantasy|young-adult|childrens|picture-books|animals|childrens|juvenile|literature|european-literature|british-literature
3.66,8943,0140042598,good_reads:book,https://www.goodreads.com/author/show/1742.Jack_Kerouac,1957,dir02/70401.On_the_Road.html,206394,On the Road,Jack_Kerouac,classics|fiction|travel|literature|novels|literature|american
3.86,4453,0143039563,good_reads:book,https://www.goodreads.com/author/show/1244.Mark_Twain,1876,dir02/24583.The_Adventures_of_Tom_Sawyer.html,386157,The Adventures of Tom Sawyer,Mark_Twain,classics|fiction|young-adult|adventure|literature|historical-fiction|childrens|academic|school|literature|american|novels
4.29,9918,0618346252,good_reads:book,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien,1954,dir02/34.The_Fellowship_of_the_Ring.html,1175830,"The Fellowship of the Ring (The Lord of the Rings, #1)",J_R_R_Tolkien,fantasy|classics|fiction|adventure|science-fiction-fantasy|fantasy|epic-fantasy|fantasy|high-fantasy|young-adult|fantasy|magic|literature
4.08,5373,0142403881,good_reads:book,https://www.goodreads.com/author/show/4273.Roald_Dahl,1964,dir02/6310.Charlie_and_the_Chocolate_Factory.html,353665,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald_Dahl,childrens|fantasy|fiction|classics|young-adult|childrens|juvenile|childrens|middle-grade|adventure|european-literature|british-literature|novels
4.27,4081,0241003008,good_reads:book,https://www.goodreads.com/author/show/3362.Eric_Carle,1969,dir02/4948.The_Very_Hungry_Caterpillar.html,200116,The Very Hungry Caterpillar,Eric_Carle,childrens|childrens|picture-books|fiction|animals|classics|kids|science|mathematics|young-adult|childrens|juvenile|environment|nature
4.05,6820,0571224385,good_reads:book,https://www.goodreads.com/author/show/6343.Milan_Kundera,1981,dir02/9717.The_Unbearable_Lightness_of_Being.html,169077,The Unbearable Lightness of Being,Milan_Kundera,fiction|classics|philosophy|novels|european-literature|czech-literature|contemporary|romance
3.99,13930,0751529818,good_reads:book,https://www.goodreads.com/author/show/2331.Mitch_Albom,1997,dir02/6900.Tuesdays_with_Morrie.html,345737,Tuesdays with Morrie,Mitch_Albom,non-fiction|autobiography|memoir|inspirational|biography|philosophy|classics|contemporary|adult|book-club|self-help
4.5,108,1557831572,good_reads:book,https://www.goodreads.com/author/show/4390174.Reduced_Shakespeare_Company,1994,dir02/1423.The_Compleat_Works_of_Wllm_Shkspr.html,5617,The Compleat Works of Wllm Shkspr,Reduced_Shakespeare_Company,plays|classics|humor|drama|fiction|plays|theatre|poetry|literature|humor|funny|humor|comedy
3.32,8099,0142437263,good_reads:book,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne,1850,dir02/12296.The_Scarlet_Letter.html,385305,The Scarlet Letter,Nathaniel_Hawthorne,classics|fiction|historical-fiction|academic|school|literature|young-adult|high-school|academic|read-for-school|classics|classic-literature|novels|romance
4.44,3989,067168390X,good_reads:book,https://www.goodreads.com/author/show/1055.Larry_McMurtry,1985,dir02/256008.Lonesome_Dove.html,86506,Lonesome Dove,Larry_McMurtry,fiction|historical-fiction|classics|western|adventure|literature|novels|book-club|romance
4.0,6715,0375806814,good_reads:book,https://www.goodreads.com/author/show/6810.Wilson_Rawls,1961,dir02/10365.Where_the_Red_Fern_Grows.html,207333,Where the Red Fern Grows,Wilson_Rawls,classics|fiction|young-adult|childrens|academic|school|animals|historical-fiction|realistic-fiction|academic|read-for-school|childrens|juvenile
4.33,4781,0679760806,good_reads:book,https://www.goodreads.com/author/show/3873.Mikhail_Bulgakov,1967,dir02/117833.The_Master_and_Margarita.html,93145,The Master and Margarita,Mikhail_Bulgakov,classics|cultural|russia|fantasy|literature|magical-realism|literature|russian-literature|novels|book-club|historical-fiction|literature|20th-century
3.86,12885,1401308589,good_reads:book,https://www.goodreads.com/author/show/2331.Mitch_Albom,2003,dir02/3431.The_Five_People_You_Meet_in_Heaven.html,353446,The Five People You Meet in Heaven,Mitch_Albom,fiction|inspirational|contemporary|fantasy|book-club|adult|spirituality|adult-fiction|classics|novels
4.02,17106,1416989412,good_reads:book,https://www.goodreads.com/author/show/2876763.Becca_Fitzpatrick,2009,dir02/6339664-hush-hush.html,290241,"Hush, Hush (Hush, Hush, #1)",Becca_Fitzpatrick,young-adult|fantasy|paranormal|angels|fantasy|paranormal|romance|romance|paranormal-romance|fantasy|supernatural|fiction|fantasy|urban-fantasy|young-adult|teen
3.82,25866,1400032717,good_reads:book,https://www.goodreads.com/author/show/1050.Mark_Haddon,2003,dir02/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time.html,632146,The Curious Incident of the Dog in the Night-Time,Mark_Haddon,mystery|young-adult|book-club|contemporary|novels|literature|psychology|adult-fiction|realistic-fiction|adult
3.92,8393,,good_reads:book,https://www.goodreads.com/author/show/957894.Albert_Camus,1942,dir02/49552.The_Stranger.html,307566,The Stranger,Albert_Camus,classics|fiction|philosophy|cultural|france|literature|novels|academic|school|european-literature|french-literature
3.78,13978,0375826696,good_reads:book,https://www.goodreads.com/author/show/8349.Christopher_Paolini,2002,dir02/113436.Eragon.html,734004,"Eragon (The Inheritance Cycle, #1)",Christopher_Paolini,fantasy|young-adult|fiction|fantasy|dragons|adventure|fantasy|magic|science-fiction-fantasy|young-adult|teen|fantasy|high-fantasy|fantasy|epic-fantasy
4.13,3063,039480001X,good_reads:book,https://www.goodreads.com/author/show/61105.Dr_Seuss,1957,dir02/233093.The_Cat_in_the_Hat.html,251257,The Cat in the Hat,Dr_Seuss,childrens|childrens|picture-books|classics|fiction|poetry|fantasy|humor|kids|animals|young-adult
4.08,9424,0450040186,good_reads:book,https://www.goodreads.com/author/show/3389.Stephen_King,1977,dir02/11588.The_Shining.html,549790,The Shining (The Shining #1),Stephen_King,horror|fiction|thriller|classics|fantasy|mystery|fantasy|paranormal|suspense|fantasy|supernatural|adult
4.21,16810,0143034901,good_reads:book,https://www.goodreads.com/author/show/815.Carlos_Ruiz_Zaf_n,2001,dir02/1232.The_Shadow_of_the_Wind.html,205658,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",Carlos_Ruiz_Zaf_n,fiction|historical-fiction|mystery|book-club|fantasy|writing|books-about-books|cultural|spain|gothic|european-literature|spanish-literature|literature
4.08,3872,0156001314,good_reads:book,https://www.goodreads.com/author/show/1730.Umberto_Eco,1980,dir02/119073.The_Name_of_the_Rose.html,147828,The Name of the Rose,Umberto_Eco,mystery|literature|history|mystery|crime|cultural|italy|historical-fiction|medieval|classics|thriller|european-literature|italian-literature
4.01,7901,0679745580,good_reads:book,https://www.goodreads.com/author/show/431149.Truman_Capote,1965,dir02/168642.In_Cold_Blood.html,308086,In Cold Blood,Truman_Capote,non-fiction|classics|crime|true-crime|mystery|crime|history|mystery|book-club|literature
4.33,1764,0060529962,good_reads:book,https://www.goodreads.com/author/show/5300.Laura_Ingalls_Wilder,1953,dir02/114345.The_Little_House_Collection.html,107854,"The Little House Collection (Little House, #1-9)",Laura_Ingalls_Wilder,classics|childrens|historical-fiction|young-adult|fiction|childrens|juvenile|literature|kids|childrens|middle-grade|literature|american
3.97,6586,0156030306,good_reads:book,https://www.goodreads.com/author/show/11072.Daniel_Keyes,1959,dir02/18373.Flowers_for_Algernon.html,216766,Flowers for Algernon,Daniel_Keyes,fiction|classics|science-fiction|young-adult|academic|school|literature|psychology|novels|academic|read-for-school|adult
4.31,15855,1416975861,good_reads:book,https://www.goodreads.com/author/show/150038.Cassandra_Clare,2009,dir02/7171637-clockwork-angel.html,301285,"Clockwork Angel (The Infernal Devices, #1)",Cassandra_Clare,paranormal|angels|historical-fiction|young-adult|teen|adventure
3.73,5429,0553213695,good_reads:book,https://www.goodreads.com/author/show/5223.Franz_Kafka,1915,dir02/485894.The_Metamorphosis.html,246701,The Metamorphosis,Franz_Kafka,classics|literature|fantasy|short-stories|academic|school|european-literature|german-literature|horror|novels|academic|read-for-school|young-adult|high-school
4.42,7508,1595141979,good_reads:book,https://www.goodreads.com/author/show/137902.Richelle_Mead,2008,dir02/2802316-shadow-kiss.html,184786,"Shadow Kiss (Vampire Academy, #3)",Richelle_Mead,paranormal|vampires|fantasy|paranormal|young-adult|romance|fantasy|urban-fantasy|romance|paranormal-romance|fantasy|supernatural|fantasy|fiction|young-adult|teen
4.31,8530,0930289234,good_reads:book,https://www.goodreads.com/author/show/3961.Alan_Moore,1986,dir02/472331.Watchmen.html,289035,Watchmen,Alan_Moore,sequential-art|graphic-novels|fiction|fantasy|science-fiction|graphic-novels-comics|sequential-art|comics|classics|comics|superheroes|science-fiction|dystopia|mystery
4.33,3715,0451205766,good_reads:book,https://www.goodreads.com/author/show/12605.Mario_Puzo,1969,dir02/22034.The_Godfather.html,178229,The Godfather,Mario_Puzo,fiction|classics|mystery|crime|thriller|mystery|historical-fiction|drama|novels|literature|literature|american
4.19,8399,0312330871,good_reads:book,https://www.goodreads.com/author/show/123715.Agatha_Christie,1939,dir02/16299.And_Then_There_Were_None.html,239438,And Then There Were None,Agatha_Christie,classics|mystery|thriller|mystery-thriller|book-club|suspense|academic|school|mystery|detective|european-literature|british-literature|novels|mystery|murder-mystery
4.19,7269,0393327345,good_reads:book,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,1996,dir02/5759.Fight_Club.html,266232,Fight Club,Chuck_Palahniuk,fiction|thriller|contemporary|novels|classics|adult|mystery|literature|adult-fiction
4.04,1809,0679433139,good_reads:book,https://www.goodreads.com/author/show/5031312.Dante_Alighieri,1321,dir02/6656.The_Divine_Comedy.html,61544,The Divine Comedy,Dante_Alighieri,fiction|classics|philosophy|fantasy|european-literature|italian-literature|classics|classic-literature|cultural|italy|historical-fiction|medieval
3.82,6068,0061120065,good_reads:book,https://www.goodreads.com/author/show/15151.Zora_Neale_Hurston,1900,dir02/37415.Their_Eyes_Were_Watching_God.html,135686,Their Eyes Were Watching God,Zora_Neale_Hurston,classics|literature|cultural|african-american|book-club|young-adult|high-school|novels|academic|read-for-school|literature|american|romance|adult-fiction
3.84,4259,0449213943,good_reads:book,https://www.goodreads.com/author/show/4116.Erich_Maria_Remarque,1928,dir02/355697.All_Quiet_on_the_Western_Front.html,163815,All Quiet on the Western Front,Erich_Maria_Remarque,classics|fiction|historical-fiction|war|literature|academic|school|european-literature|german-literature|novels|war|military|cultural|germany
4.12,8481,0446693804,good_reads:book,https://www.goodreads.com/author/show/2345.Nicholas_Sparks,1999,dir02/3473.A_Walk_to_Remember.html,378276,A Walk to Remember,Nicholas_Sparks,romance|fiction|womens-fiction|chick-lit|young-adult|contemporary|adult|drama|love|adult-fiction|realistic-fiction
3.9,11113,0439244196,good_reads:book,https://www.goodreads.com/author/show/6569.Louis_Sachar,1998,dir02/38709.Holes.html,494991,"Holes (Holes, #1)",Louis_Sachar,young-adult|fiction|childrens|realistic-fiction|adventure|mystery|academic|school|childrens|middle-grade
4.18,3272,0380018179,good_reads:book,https://www.goodreads.com/author/show/2325.Colleen_McCullough,1977,dir02/3412.The_Thorn_Birds.html,197717,The Thorn Birds,Colleen_McCullough,fiction|historical-fiction|romance|cultural|australia|classics|romance|historical-romance|womens-fiction|chick-lit|novels|adult|drama
4.32,7460,1595141758,good_reads:book,https://www.goodreads.com/author/show/137902.Richelle_Mead,2008,dir02/2282133.Frostbite.html,193452,"Frostbite (Vampire Academy, #2)",Richelle_Mead,paranormal|vampires|young-adult|fantasy|fantasy|paranormal|romance|fantasy|urban-fantasy|romance|paranormal-romance|fantasy|supernatural
4.26,3510,0060775858,good_reads:book,https://www.goodreads.com/author/show/18479.Margaret_Wise_Brown,1900,dir02/32929.Goodnight_Moon.html,199556,Goodnight Moon,Margaret_Wise_Brown,childrens|childrens|picture-books|classics|fiction|kids|poetry|childrens|juvenile|young-adult|animals|childrens|storytime
3.44,43943,0143038419,good_reads:book,https://www.goodreads.com/author/show/11679.Elizabeth_Gilbert,2000,dir02/19501.Eat_Pray_Love.html,859742,"Eat, Pray, Love",Elizabeth_Gilbert,non-fiction|autobiography|memoir|travel|book-club|womens-fiction|chick-lit|biography|romance|spirituality|adult
4.1,4240,0805072454,good_reads:book,https://www.goodreads.com/author/show/5255014.J_M_Barrie,1902,dir02/34268.Peter_Pan.html,129775,Peter Pan,J_M_Barrie,classics|fantasy|childrens|fiction|young-adult|adventure
4.39,6683,1595141987,good_reads:book,https://www.goodreads.com/author/show/137902.Richelle_Mead,2009,dir02/5996153-blood-promise.html,173912,"Blood Promise (Vampire Academy, #4)",Richelle_Mead,fantasy|paranormal|paranormal|vampires|young-adult|romance|fantasy|fantasy|urban-fantasy|romance|paranormal-romance|fantasy|supernatural
3.94,6456,1416500189,good_reads:book,https://www.goodreads.com/author/show/704.Pearl_S_Buck,1931,dir02/1078.The_Good_Earth.html,143952,"The Good Earth (House of Earth, #1)",Pearl_S_Buck,classics|historical-fiction|cultural|china|book-club|literature|cultural|asia|novels|academic|school|adult-fiction
